,Open,High,Low,Close,Volume
2026-03-16,72.44000244140625,72.87999725341797,72.08999633789062,72.4000015258789,4920657.0
2026-03-17,72.23999786376953,74.58000183105469,72.19000244140625,74.4800033569336,7068081.0
2026-03-18,74.4800033569336,75.97000122070312,74.25,75.41999816894531,9705378.0
2026-03-19,75.9000015258789,79.44000244140625,75.45999908447266,78.58999633789062,13162837.0
2026-03-20,77.9800033569336,78.6500015258789,76.48999786376953,76.95999908447266,13084381.0
2026-03-23,76.16999816894531,77.1500015258789,72.33000183105469,76.0,11500814.0
2026-03-24,76.0,77.41000366210938,75.91000366210938,77.20999908447266,5744664.0
2026-03-25,76.30999755859375,77.30999755859375,76.0,76.87000274658203,6414426.0
2026-03-26,76.91999816894531,79.08999633789062,76.91999816894531,79.08999633789062,7479382.0
2026-03-27,78.5,78.76000213623047,77.4000015258789,78.48999786376953,4130361.0
2026-03-30,78.9000015258789,81.33999633789062,78.87000274658203,81.0199966430664,8380482.0
2026-03-31,79.69999694824219,81.01000213623047,79.30000305175781,80.91000366210938,8782886.0
2026-04-01,80.0,80.08000183105469,76.93000030517578,77.55999755859375,8131064.0
2026-04-02,78.94000244140625,80.2699966430664,78.6500015258789,79.41999816894531,5456012.0
2026-04-07,78.9000015258789,80.3499984741211,78.77999877929688,79.26000213623047,5785366.0
2026-04-08,74.0,76.80999755859375,72.4000015258789,76.80999755859375,11120793.0
2026-04-09,77.5,79.13999938964844,76.80000305175781,78.87000274658203,7084654.0
2026-04-10,77.33999633789062,78.75,77.1500015258789,78.61000061035156,5739021.0
2026-04-13,79.45999908447266,79.95999908447266,79.0999984741211,79.66000366210938,7280164.0
2026-04-14,79.2300033569336,79.73999786376953,77.11000061035156,77.38999938964844,6207175.0
2026-04-15,77.38999938964844,77.8499984741211,76.63999938964844,76.68000030517578,3429992.0
2026-04-16,75.0,77.5199966430664,74.25,77.12000274658203,4359808.0
2026-04-17,77.02999877929688,77.79000091552734,71.55000305175781,73.06999969482422,10522794.0
2026-04-20,75.1500015258789,75.44000244140625,73.99500274658203,74.41000366210938,4355966.0
2026-04-21,74.19999694824219,75.16999816894531,74.0999984741211,75.02999877929688,3477087.0
2026-04-22,75.16999816894531,76.58999633789062,75.05000305175781,76.0199966430664,3503959.0
2026-04-23,76.7300033569336,77.31999969482422,76.5,76.5999984741211,3546798.0
2026-04-24,77.20999908447266,78.20999908447266,76.69999694824219,77.0,3510188.0
2026-04-27,77.0999984741211,77.66000366210938,76.55000305175781,76.80999755859375,2119618.0
2026-04-28,77.05000305175781,79.11000061035156,77.05000305175781,78.2699966430664,4556351.0
2026-04-29,78.19999694824219,79.29000091552734,78.02999877929688,78.2300033569336,4114439.0
2026-04-30,79.0999984741211,79.44999694824219,76.95999908447266,79.29000091552734,6401781.0
2026-05-04,78.5,79.5,77.9800033569336,78.6500015258789,4832842.0
2026-05-05,79.19999694824219,79.38999938964844,78.58000183105469,79.30000305175781,3453462.0
2026-05-06,78.55999755859375,78.71499633789062,74.37000274658203,76.75,6877723.0
2026-05-07,76.11000061035156,76.38999938964844,74.5199966430664,75.2699966430664,4760661.0
2026-05-08,75.5,75.94999694824219,74.8499984741211,75.80000305175781,3581072.0
