,Open,High,Low,Close,Volume
2026-08-06,586.9500122070312,595.3099975585938,586.0,589.9000244140625,11811500
2026-08-07,585.6400146484375,598.739990234375,585.6199951171875,592.0999755859375,11250300
2026-08-10,599.1300048828125,608.2100219726562,592.030029296875,594.9199829101562,14967300
2026-08-11,598.0,612.4299926757812,593.4000244140625,599.1199951171875,13146900
2026-08-12,601.0700073242188,604.5,578.2100219726562,578.8499755859375,16186900
2026-08-13,580.7100219726562,595.8499755859375,579.3900146484375,594.969970703125,11164200
2026-08-14,596.97998046875,601.8599853515625,589.2899780273438,589.8499755859375,8758000
2026-08-17,589.75,590.239990234375,564.75,568.969970703125,17225600
2026-08-18,557.47998046875,560.6599731445312,543.2100219726562,543.6699829101562,27094900
2026-08-19,541.3400268554688,554.0700073242188,537.27001953125,546.030029296875,16971700
2026-08-20,546.9500122070312,549.989990234375,539.3099975585938,545.8300170898438,13872200
2026-08-21,546.8900146484375,553.8699951171875,543.22998046875,549.9000244140625,13848000
2026-08-24,550.2000122070312,561.4199829101562,546.2999877929688,559.02001953125,12990600
2026-08-25,563.8800048828125,570.7999877929688,561.4000244140625,570.0499877929688,9769100
2026-08-26,590.3099975585938,593.3400268554688,561.8800048828125,576.1400146484375,31416300
2026-08-27,576.47998046875,588.3900146484375,567.6199951171875,571.0999755859375,15221400
2026-08-28,571.5499877929688,589.1900024414062,571.0,578.02001953125,16042400
2026-08-31,577.6300048828125,578.6799926757812,569.1400146484375,572.3400268554688,13383800
2026-09-01,558.3499755859375,584.9500122070312,556.0999755859375,578.5399780273438,15796900
2026-09-02,578.7899780273438,600.3800048828125,577.0,592.8499755859375,16552700
2026-09-03,604.489990234375,619.4600219726562,604.3499755859375,610.6799926757812,19737100
2026-09-04,612.3499755859375,617.4600219726562,605.27001953125,616.77001953125,15966200
2026-09-08,616.2100219726562,624.7999877929688,609.739990234375,613.47998046875,18909700
2026-09-09,648.6400146484375,657.8599853515625,638.5599975585938,653.6900024414062,35900700
2026-09-10,653.7100219726562,663.5,642.1400146484375,644.3800048828125,21531900
2026-09-11,653.510009765625,664.239990234375,646.2000122070312,648.030029296875,16908400
