,Open,High,Low,Close,Volume
2026-07-21,191.0,196.39999389648438,190.89999389648438,194.60000610351562,870715.0
2026-07-22,202.5,209.0500030517578,202.5,208.3000030517578,2342279.0
2026-07-23,206.85000610351562,208.75,202.8000030517578,204.5,1203472.0
2026-07-24,203.85000610351562,206.0500030517578,202.60000610351562,206.0500030517578,920671.0
2026-07-27,209.35000610351562,211.9499969482422,208.39999389648438,208.89999389648438,1158225.0
2026-07-28,210.60000610351562,213.35000610351562,209.35000610351562,212.0,1277149.0
2026-07-29,211.4499969482422,211.89999389648438,208.39999389648438,209.89999389648438,853081.0
2026-07-30,206.5500030517578,207.89999389648438,203.0500030517578,204.0,1508027.0
2026-07-31,205.39999389648438,208.64999389648438,201.64999389648438,202.1999969482422,1470403.0
2026-08-03,206.35000610351562,209.85000610351562,206.3000030517578,208.0,1121553.0
2026-08-04,210.6999969482422,214.10000610351562,209.25,214.10000610351562,1371879.0
2026-08-05,215.0,216.39999389648438,214.25,214.9499969482422,883678.0
2026-08-06,215.39999389648438,217.0500030517578,212.4499969482422,212.4499969482422,822706.0
2026-08-07,213.5,216.1999969482422,212.85000610351562,213.60000610351562,694849.0
2026-08-10,212.10000610351562,214.9499969482422,212.0,214.64999389648438,429892.0
2026-08-11,214.10000610351562,214.3000030517578,210.89999389648438,212.5,628949.0
2026-08-12,212.3000030517578,214.89999389648438,211.75,213.64999389648438,766729.0
2026-08-13,214.64999389648438,215.9499969482422,212.89999389648438,212.89999389648438,617161.0
2026-08-14,212.9499969482422,216.5500030517578,212.9499969482422,215.39999389648438,589374.0
2026-08-17,215.75,216.35000610351562,213.85000610351562,214.25,567135.0
2026-08-18,213.5,214.3000030517578,209.25,209.8000030517578,771894.0
2026-08-19,210.39999389648438,211.75,208.0500030517578,208.0500030517578,600124.0
2026-08-20,207.5,208.35000610351562,204.8000030517578,204.8000030517578,548650.0
2026-08-21,204.35000610351562,204.5500030517578,202.85000610351562,203.6999969482422,767813.0
2026-08-24,203.0,205.0500030517578,202.10000610351562,202.6999969482422,513347.0
2026-08-25,204.5500030517578,207.64999389648438,204.5,204.5500030517578,833198.0
2026-08-26,205.0500030517578,209.5500030517578,204.85000610351562,205.85000610351562,816992.0
2026-08-27,206.1999969482422,206.85000610351562,202.39999389648438,203.39999389648438,781659.0
2026-08-28,204.5,205.1999969482422,202.1999969482422,203.0500030517578,754873.0
2026-08-31,202.75,203.10000610351562,197.24000549316406,197.24000549316406,1312370.0
2026-09-01,195.86000061035156,197.36000061035156,194.22000122070312,196.17999267578125,812660.0
2026-09-02,195.25999450683594,198.36000061035156,193.6999969482422,196.89999389648438,740124.0
2026-09-03,195.82000732421875,197.86000061035156,193.17999267578125,197.0,804461.0
2026-09-04,196.47999572753906,202.14999389648438,196.47999572753906,198.9600067138672,686153.0
2026-09-08,197.39999389648438,200.6999969482422,195.6999969482422,200.6999969482422,495626.0
2026-09-09,197.32000732421875,198.22000122070312,194.55999755859375,196.33999633789062,959150.0
2026-09-10,196.6999969482422,198.72000122070312,195.16000366210938,195.77999877929688,775400.0
2026-09-11,197.86000061035156,199.52000427246094,197.4199981689453,199.39999389648438,966055.0
2026-09-14,198.1199951171875,199.3800048828125,194.67999267578125,195.32000732421875,242806.0
