,Open,High,Low,Close,Volume
2026-05-04,148.39999389648438,149.10000610351562,145.72000122070312,148.05999755859375,2630593.0
2026-05-05,146.8000030517578,150.75999450683594,146.72000122070312,149.8000030517578,3139132.0
2026-05-06,150.0,156.44000244140625,148.22000122070312,149.32000732421875,5138480.0
2026-05-07,150.60000610351562,153.16000366210938,147.13999938964844,151.3800048828125,3630721.0
2026-05-08,149.74000549316406,150.05999755859375,145.24000549316406,146.1999969482422,2875828.0
2026-05-11,147.24000549316406,148.6199951171875,144.16000366210938,144.4600067138672,1835601.0
2026-05-12,143.0,145.25999450683594,140.82000732421875,142.39999389648438,2187078.0
2026-05-13,141.3800048828125,142.39999389648438,135.44000244140625,136.25999450683594,3135843.0
2026-05-14,136.89999389648438,141.22000122070312,136.83999633789062,141.22000122070312,2576291.0
2026-05-15,142.0,146.0800018310547,141.39999389648438,144.05999755859375,2710614.0
2026-05-18,144.10000610351562,149.1199951171875,143.5,147.86000061035156,2511733.0
2026-05-19,151.5,159.63999938964844,151.36000061035156,156.72000122070312,6183013.0
2026-05-20,153.9199981689453,154.97999572753906,150.44000244140625,153.4199981689453,2810791.0
2026-05-21,153.77999877929688,154.1999969482422,149.25999450683594,150.89999389648438,2100123.0
2026-05-22,153.3800048828125,154.83999633789062,150.25999450683594,151.77999877929688,2037817.0
2026-05-25,153.1199951171875,154.63999938964844,151.83999633789062,154.47999572753906,1212676.0
2026-05-26,154.4600067138672,154.5800018310547,150.39999389648438,151.4600067138672,1564674.0
2026-05-27,150.1999969482422,152.0,148.33999633789062,150.0,1722051.0
2026-05-28,150.0,153.16000366210938,147.60000610351562,151.60000610351562,2281432.0
2026-05-29,151.13999938964844,156.33999633789062,150.25999450683594,155.25999450683594,7257453.0
2026-06-01,157.52000427246094,168.83999633789062,157.36000061035156,167.89999389648438,5267172.0
2026-06-02,170.0,173.24000549316406,160.5399932861328,162.86000061035156,4129222.0
2026-06-03,164.47999572753906,165.5399932861328,155.4600067138672,155.94000244140625,2462389.0
2026-06-04,156.22000122070312,165.55999755859375,156.22000122070312,164.5,3249594.0
2026-06-05,163.74000549316406,168.74000549316406,161.47999572753906,161.47999572753906,2968649.0
2026-06-08,160.05999755859375,161.0800018310547,157.32000732421875,158.10000610351562,2043998.0
2026-06-09,157.0,157.94000244140625,153.74000549316406,154.6999969482422,2387460.0
2026-06-10,154.10000610351562,154.32000732421875,146.13999938964844,149.6999969482422,3601973.0
2026-06-11,148.5399932861328,148.5399932861328,139.32000732421875,139.89999389648438,5026187.0
2026-06-12,140.0,143.3800048828125,138.25999450683594,140.25999450683594,2852066.0
2026-06-15,143.0,146.63999938964844,142.94000244140625,143.17999267578125,2314357.0
2026-06-16,142.44000244140625,145.9199981689453,142.39999389648438,142.89999389648438,1906476.0
2026-06-17,143.33999633789062,143.72000122070312,139.6999969482422,141.17999267578125,2502892.0
2026-06-18,139.77999877929688,140.5,134.3000030517578,134.86000061035156,4843939.0
2026-06-19,135.8000030517578,136.72000122070312,132.24000549316406,134.13999938964844,7123362.0
2026-06-22,132.5,133.6999969482422,130.6199951171875,132.22000122070312,3549485.0
2026-06-23,131.3000030517578,136.25999450683594,131.16000366210938,134.52000427246094,2524792.0
2026-06-24,133.82000732421875,136.10000610351562,132.10000610351562,134.86000061035156,1990009.0
2026-06-25,133.74000549316406,134.16000366210938,131.16000366210938,132.27999877929688,2502826.0
2026-06-26,132.3800048828125,135.4199981689453,130.9199981689453,135.13999938964844,2078018.0
2026-06-29,137.1199951171875,138.5399932861328,135.9600067138672,136.63999938964844,2076994.0
2026-06-30,136.36000061035156,136.4199981689453,133.10000610351562,134.0,2895462.0
2026-07-01,135.4600067138672,141.0800018310547,134.66000366210938,140.8800048828125,3028943.0
2026-07-02,141.60000610351562,142.16000366210938,137.77999877929688,141.72000122070312,2900438.0
2026-07-03,141.5,141.9199981689453,138.6999969482422,139.63999938964844,1384012.0
2026-07-06,140.72000122070312,142.72000122070312,139.0399932861328,140.05999755859375,1676267.0
2026-07-07,142.47999572753906,145.10000610351562,142.0,143.89999389648438,2303327.0
2026-07-08,142.0399932861328,142.82000732421875,137.0800018310547,137.9600067138672,2185868.0
2026-07-09,138.0,138.1199951171875,134.10000610351562,137.74000549316406,1818966.0
2026-07-10,137.5399932861328,140.60000610351562,137.0399932861328,137.5800018310547,1511294.0
2026-07-13,138.0,140.86000061035156,137.16000366210938,140.72000122070312,1762018.0
2026-07-14,139.27999877929688,140.5399932861328,130.86000061035156,136.72000122070312,4777567.0
2026-07-15,134.4199981689453,139.44000244140625,133.52000427246094,136.97999572753906,2631224.0
2026-07-16,137.1999969482422,138.24000549316406,135.13999938964844,137.63999938964844,1823630.0
2026-07-17,140.60000610351562,141.5399932861328,137.32000732421875,137.9199981689453,2631191.0
2026-07-20,138.0,140.0399932861328,134.97999572753906,138.25999450683594,1995160.0
2026-07-21,137.74000549316406,137.83999633789062,135.33999633789062,136.4199981689453,2100094.0
2026-07-22,136.02000427246094,136.39999389648438,132.0399932861328,132.0399932861328,3063860.0
2026-07-23,131.0,132.4199981689453,127.5,128.32000732421875,3338860.0
2026-07-24,130.8800048828125,141.32000732421875,130.86000061035156,140.1999969482422,4092805.0
2026-07-27,142.3800048828125,151.55999755859375,142.0,151.27999877929688,4522787.0
2026-07-28,152.1999969482422,159.75999450683594,151.0,159.24000549316406,3621245.0
2026-07-29,159.83999633789062,163.3000030517578,156.47999572753906,162.0399932861328,4475041.0
2026-07-30,162.5,163.16000366210938,155.1999969482422,155.9199981689453,4334799.0
2026-07-31,154.89999389648438,158.25999450683594,153.60000610351562,157.67999267578125,3541483.0
2026-08-03,160.0,168.6999969482422,159.60000610351562,164.63999938964844,3968193.0
2026-08-04,162.86000061035156,168.55999755859375,162.39999389648438,167.3800048828125,2997262.0
2026-08-05,167.9199981689453,172.60000610351562,167.3000030517578,169.25999450683594,3232827.0
2026-08-06,171.44000244140625,173.10000610351562,168.0800018310547,170.97999572753906,3547480.0
2026-08-07,173.82000732421875,179.55999755859375,173.82000732421875,177.9600067138672,3606631.0
2026-08-10,178.9199981689453,179.9600067138672,175.86000061035156,179.3000030517578,1838407.0
2026-08-11,180.0,183.24000549316406,178.13999938964844,180.6999969482422,2063778.0
2026-08-12,180.3000030517578,180.97999572753906,175.39999389648438,175.9600067138672,2148931.0
2026-08-13,177.47999572753906,178.3000030517578,174.8000030517578,175.3800048828125,1307474.0
2026-08-14,182.0,185.74000549316406,179.27999877929688,180.13999938964844,2829216.0
2026-08-17,178.94000244140625,180.89999389648438,177.66000366210938,179.5800018310547,1486644.0
2026-08-18,179.13999938964844,183.89999389648438,177.97999572753906,182.5,2213533.0
2026-08-19,181.6999969482422,186.97999572753906,180.3800048828125,185.89999389648438,2167039.0
2026-08-20,183.77999877929688,186.10000610351562,182.52000427246094,185.63999938964844,1373774.0
2026-08-21,185.17999267578125,188.39999389648438,183.60000610351562,188.1199951171875,1829234.0
2026-08-24,186.86000061035156,188.16000366210938,185.52000427246094,187.1999969482422,1540364.0
2026-08-25,186.39999389648438,187.6199951171875,182.74000549316406,185.4600067138672,1668248.0
2026-08-26,179.9199981689453,182.16000366210938,176.82000732421875,180.02000427246094,3651018.0
2026-08-27,182.5,190.8000030517578,181.13999938964844,189.8800048828125,2826929.0
2026-08-28,189.5,191.94000244140625,187.97999572753906,191.32000732421875,2187400.0
2026-08-31,188.4600067138672,192.1199951171875,188.1999969482422,190.89999389648438,4377990.0
2026-09-01,186.0,187.86000061035156,183.32000732421875,184.25999450683594,2353295.0
2026-09-02,182.17999267578125,184.6999969482422,180.72000122070312,181.44000244140625,1589670.0
2026-09-03,182.0800018310547,187.55999755859375,182.0,185.5800018310547,1584544.0
2026-09-04,187.8000030517578,189.89999389648438,184.9600067138672,185.67999267578125,2847247.0
2026-09-08,182.32000732421875,183.75999450683594,180.02000427246094,181.6999969482422,2100343.0
2026-09-09,183.0,187.0399932861328,181.36000061035156,182.86000061035156,2442888.0
2026-09-10,180.0,180.39999389648438,176.1999969482422,177.82000732421875,3314805.0
2026-09-11,175.67999267578125,178.83999633789062,172.16000366210938,177.25999450683594,2845545.0
2026-09-14,180.82000732421875,186.25999450683594,180.82000732421875,185.9600067138672,1010305.0
